Site	Biogeographic_realm	Disturbance	Activity	Time	Cover_100	LPS_100	MPS_100	Iso_100	Ratio_100	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	Metric	abRR
19	Australasia	secondary	passive	15	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	richness	0.3735
19	Australasia	secondary	passive	15	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	abundance	1.0861
19	Australasia	secondary	passive	15	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	diversity	0.8796
19	Australasia	secondary	passive	15	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	similarity	0.0081
19	Australasia	secondary	passive	15	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	similarity	0.1823
19	Australasia	secondary	passive	15	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	similarity	0.5167
19	Australasia	secondary	passive	20	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	richness	0.5596
19	Australasia	secondary	passive	20	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	abundance	0.4566
19	Australasia	secondary	passive	20	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	diversity	0.8029
19	Australasia	secondary	passive	20	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	similarity	0.0135
19	Australasia	secondary	passive	20	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	similarity	0.6931
19	Australasia	secondary	passive	20	1.026	8.267167734	6.87698319	23.45	3.396	0	1	0	0	0	0	0	0	0	0	similarity	0.3479
20	Neotropic	secondary	passive	11.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	richness	0.9651
20	Neotropic	secondary	passive	11.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	abundance	0.6765
20	Neotropic	secondary	passive	11.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	diversity	1.3719
20	Neotropic	secondary	passive	11.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	similarity	3.0603
20	Neotropic	secondary	passive	11.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	similarity	#N?M!
20	Neotropic	secondary	passive	11.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	similarity	1.3499
20	Neotropic	secondary	passive	22.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	richness	0
20	Neotropic	secondary	passive	22.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	abundance	0.1862
20	Neotropic	secondary	passive	22.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	diversity	0.065
20	Neotropic	secondary	passive	22.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	similarity	0.2076
20	Neotropic	secondary	passive	22.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	similarity	2.3728
20	Neotropic	secondary	passive	22.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	similarity	0.5337
20	Neotropic	secondary	passive	47.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	richness	0.0241
20	Neotropic	secondary	passive	47.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	abundance	0.137
20	Neotropic	secondary	passive	47.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	diversity	0.0806
20	Neotropic	secondary	passive	47.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	similarity	0.0645
20	Neotropic	secondary	passive	47.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	similarity	0.9865
20	Neotropic	secondary	passive	47.5	22.682	9.786179351	7.683955453	203.988	3.144	1	0	0	0	0	0	0	0	0	0	similarity	0.164
21	Australasia	secondary	active_plantation	10	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	1	0	0	structure	0.7589
21	Australasia	secondary	active_plantation	7	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	1	0	0	structure	1.2787
21	Australasia	secondary	active_plantation	9	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	1	0	0	structure	0.4572
21	Australasia	secondary	active_plantation	10	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	1	0	0	0	0	structure	0.6196
21	Australasia	secondary	active_plantation	7	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	1	0	0	0	0	structure	0.4532
21	Australasia	secondary	active_plantation	9	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	1	0	0	0	0	structure	0.1857
21	Australasia	secondary	active_plantation	10	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	0	0	1	structure	0.588
21	Australasia	secondary	active_plantation	7	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	0	0	1	structure	0.3724
21	Australasia	secondary	active_plantation	9	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	0	0	1	structure	0.1074
21	Australasia	secondary	active_plantation	10	19.886	9.670427415	7.501332022	167.082	3.308	1	0	0	0	0	0	0	0	0	0	abundance	1.3863
21	Australasia	secondary	active_plantation	7	19.886	9.670427415	7.501332022	167.082	3.308	1	0	0	0	0	0	0	0	0	0	abundance	0.2877
21	Australasia	secondary	active_plantation	9	19.886	9.670427415	7.501332022	167.082	3.308	1	0	0	0	0	0	0	0	0	0	abundance	0.1335
21	Australasia	secondary	active_plantation	35	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	1	0	0	structure	0.0967
21	Australasia	secondary	active_plantation	60	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	1	0	0	structure	0.0127
21	Australasia	secondary	active_plantation	35	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	1	0	0	0	0	structure	0.0748
21	Australasia	secondary	active_plantation	60	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	1	0	0	0	0	structure	0.328
21	Australasia	secondary	active_plantation	35	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	0	0	1	structure	0.0153
21	Australasia	secondary	active_plantation	60	19.886	9.670427415	7.501332022	167.082	3.308	0	0	0	0	0	0	0	0	0	1	structure	0.1531
21	Australasia	secondary	active_plantation	35	19.886	9.670427415	7.501332022	167.082	3.308	1	0	0	0	0	0	0	0	0	0	abundance	0.4055
21	Australasia	secondary	active_plantation	NA	19.886	9.670427415	7.501332022	167.082	3.308	1	0	0	0	0	0	0	0	0	0	abundance	1.0561
22	Neotropic	secondary	passive	5	44.797	10.12894426	8.090587995	284.516	3.199	0	1	0	0	0	0	0	0	0	0	richness	0.4274
22	Neotropic	secondary	passive	5	44.797	10.12894426	8.090587995	284.516	3.199	0	1	0	0	0	0	0	0	0	0	abundance	2.1223
22	Neotropic	secondary	passive	5	44.797	10.12894426	8.090587995	284.516	3.199	0	1	0	0	0	0	0	0	0	0	diversity	0.077
22	Neotropic	secondary	passive	13.5	44.797	10.12894426	8.090587995	284.516	3.199	0	1	0	0	0	0	0	0	0	0	richness	0.4613
22	Neotropic	secondary	passive	13.5	44.797	10.12894426	8.090587995	284.516	3.199	0	1	0	0	0	0	0	0	0	0	abundance	1.0296
22	Neotropic	secondary	passive	13.5	44.797	10.12894426	8.090587995	284.516	3.199	0	1	0	0	0	0	0	0	0	0	diversity	0.316
22	Neotropic	secondary	passive	42.5	44.797	10.12894426	8.090587995	284.516	3.199	0	1	0	0	0	0	0	0	0	0	richness	0.3023
22	Neotropic	secondary	passive	42.5	44.797	10.12894426	8.090587995	284.516	3.199	0	1	0	0	0	0	0	0	0	0	abundance	0.4853
22	Neotropic	secondary	passive	42.5	44.797	10.12894426	8.090587995	284.516	3.199	0	1	0	0	0	0	0	0	0	0	diversity	0.2475
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	1.8676
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	1.3035
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	0.1147
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	1.811
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	1.811
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	0.0013
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	1.2439
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.9504
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.0457
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	1.0136
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.8714
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.4453
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	1.8294
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.9272
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.234
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	1.6736
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	1.38
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1831
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	1.07
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.8607
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.0445
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.5306
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.4557
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.0676
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	1.3117
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	1.1165
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.0841
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.0475
23	Neotropic	secondary	passive	5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	diversity	0.0116
23	Neotropic	secondary	passive	13.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	diversity	0.0559
23	Neotropic	secondary	passive	42.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	diversity	0.0116
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	0.6381
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	0.7491
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	1.7473
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	0.1103
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	0.9173
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	abundance	1.1487
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1911
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.2451
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.4274
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1335
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.47
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.5754
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1151
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.2877
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.6098
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1892
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.0984
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.0984
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1358
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.3468
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.7298
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.3132
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1419
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1736
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.2037
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.3495
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.6525
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.2549
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.3687
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.3687
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1169
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.2146
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.3816
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1054
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.2025
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.1823
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.2394
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.403
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	richness	0.5547
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	similarity	0.1028
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	similarity	0.1407
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	similarity	0.2682
23	Neotropic	secondary	passive	40	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	similarity	0.0986
23	Neotropic	secondary	passive	12.5	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	similarity	0.1624
23	Neotropic	secondary	passive	3	48.515	10.16253054	8.048869213	297.339	3.187	0	1	0	0	0	0	0	0	0	0	similarity	0.2481
24	Neotropic	secondary	passive	4	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	richness	2.1595
24	Neotropic	secondary	passive	4	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	abundance	0.6125
24	Neotropic	secondary	passive	4	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	similarity	1.2335
24	Neotropic	secondary	passive	15	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	richness	0.912
24	Neotropic	secondary	passive	15	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	abundance	0.25
24	Neotropic	secondary	passive	15	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	similarity	0.6457
24	Neotropic	secondary	passive	22.5	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	richness	1.0986
24	Neotropic	secondary	passive	22.5	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	abundance	0.1282
24	Neotropic	secondary	passive	22.5	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	similarity	0.611
24	Neotropic	secondary	passive	43	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	richness	0.42
24	Neotropic	secondary	passive	43	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	abundance	0.5582
24	Neotropic	secondary	passive	43	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	similarity	0.4422
24	Neotropic	secondary	passive	80	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	richness	0.8023
24	Neotropic	secondary	passive	80	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	abundance	0.3739
24	Neotropic	secondary	passive	80	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	similarity	0.2016
24	Neotropic	secondary	passive	20	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	richness	1.7346
24	Neotropic	secondary	passive	20	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	abundance	0.1666
24	Neotropic	secondary	passive	20	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	diversity	2.4007
24	Neotropic	secondary	passive	20	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	similarity	1.5902
24	Neotropic	secondary	passive	80	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	richness	0.2683
24	Neotropic	secondary	passive	80	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	abundance	0.6306
24	Neotropic	secondary	passive	80	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	diversity	0.1073
24	Neotropic	secondary	passive	80	56.424	10.22067928	8.042356022	318.052	3.214	1	0	0	0	0	0	0	0	0	0	similarity	0.3957
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	abundance	0.2606
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	abundance	0.4558
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	abundance	2.0513
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	abundance	0.181
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	abundance	0.6648
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	abundance	0.3982
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	abundance	0.8877
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	richness	0.4974
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	richness	1.2685
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	1	0	0	0	0	0	0	0	0	richness	1.2993
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	0	0	0	0	0	0	0	0	1	structure	0.6419
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	0	0	0	0	0	0	0	0	1	structure	0.2231
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	0	0	0	0	0	0	0	1	0	structure	0.7466
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	0	0	0	0	1	0	0	0	0	structure	0.3218
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	0	0	0	0	0	1	0	0	0	structure	0.4404
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	0	0	0	0	0	0	0	1	0	structure	0.4611
25	Australasia	secondary	active_plantation	6	16.1	8.842605245	7.073526257	153.508	3.283	0	0	0	0	0	1	0	0	0	0	structure	0.434
26	Neotropic	secondary	passive	15	53.942	10.19167054	8.015392212	299.511	3.156	1	0	0	0	0	0	0	0	0	0	richness	0.4818
26	Neotropic	secondary	passive	15	53.942	10.19167054	8.015392212	299.511	3.156	1	0	0	0	0	0	0	0	0	0	abundance	0.244
26	Neotropic	secondary	passive	15	53.942	10.19167054	8.015392212	299.511	3.156	1	0	0	0	0	0	0	0	0	0	diversity	1.0527
26	Neotropic	secondary	passive	25	53.942	10.19167054	8.015392212	299.511	3.156	1	0	0	0	0	0	0	0	0	0	richness	0.723
26	Neotropic	secondary	passive	25	53.942	10.19167054	8.015392212	299.511	3.156	1	0	0	0	0	0	0	0	0	0	abundance	0.106
26	Neotropic	secondary	passive	25	53.942	10.19167054	8.015392212	299.511	3.156	1	0	0	0	0	0	0	0	0	0	diversity	1.3499
27	Neotropic	secondary	passive	65	34.788	9.958034021	7.898632474	228.399	3.056	0	1	0	0	0	0	0	0	0	0	abundance	0.1995
27	Neotropic	secondary	passive	65	34.788	9.958034021	7.898632474	228.399	3.056	0	1	0	0	0	0	0	0	0	0	abundance	0.8083
27	Neotropic	secondary	passive	65	34.788	9.958034021	7.898632474	228.399	3.056	0	1	0	0	0	0	0	0	0	0	abundance	0.9787
